O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-1124.00,Radiation Therapists,4090,"Review prescription, diagnosis, patient chart, and identification.",Core,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4091,"Conduct most treatment sessions independently, in accordance with the long-term treatment plan and under the general direction of the patient's physician.",Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4087,Enter data into computer and set controls to operate or adjust equipment or regulate dosage.,Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4092,Check radiation therapy equipment to ensure proper operation.,Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4093,Observe and reassure patients during treatment and report unusual reactions to physician or turn equipment off if unexpected adverse reactions occur.,Core,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4095,"Educate, prepare, and reassure patients and their families by answering questions, providing physical assistance, and reinforcing physicians' advice regarding treatment reactions or post-treatment care.",Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4089,"Maintain records, reports, or files as required, including such information as radiation dosages, equipment settings, or patients' reactions.",Core,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4094,"Check for side effects, such as skin irritation, nausea, or hair loss to assess patients' reaction to treatment.",Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4097,"Prepare or construct equipment, such as immobilization, treatment, or protection devices.",Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4099,"Help physicians, radiation oncologists, or clinical physicists to prepare physical or technical aspects of radiation treatment plans, using information about patient condition and anatomy.",Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4096,Calculate actual treatment dosages delivered during each session.,Core,101,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4098,Photograph treated area of patient and process film.,Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4101,Act as liaison with physicist and supportive care personnel.,Core,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,20408,Schedule patients for treatment times.,Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4102,Provide assistance to other healthcare personnel during dosimetry procedures and tumor localization.,Core,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4100,Train or supervise student or subordinate radiotherapy technologists.,Core,103,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4103,Implement appropriate follow-up care plans.,Supplemental,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4104,"Store, sterilize, or prepare the special applicators containing the radioactive substance implanted by the physician.",Supplemental,102,07/2013,Incumbent,291124
29-1124.00,Radiation Therapists,4105,"Assist in the preparation of sealed radioactive materials, such as cobalt, radium, cesium, or isotopes, for use in radiation treatments.",Supplemental,102,07/2013,Incumbent,291124
29-1125.00,Recreational Therapists,392,Conduct therapy sessions to improve patients' mental and physical well-being.,Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,387,"Observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed.",Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,395,"Plan, organize, direct and participate in treatment programs and activities to facilitate patients' rehabilitation, help them integrate into the community and prevent further medical problems.",Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,388,"Develop treatment plan to meet needs of patient, based on needs assessment, patient interests and objectives of therapy.",Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,396,Prepare and submit reports and charts to treatment team to reflect patients' reactions and evidence of progress or regression.,Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,394,"Obtain information from medical records, medical staff, family members and the patients themselves to assess patients' capabilities, needs and interests.",Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,390,Counsel and encourage patients to develop leisure activities.,Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,393,"Instruct patient in activities and techniques, such as sports, dance, music, art or relaxation techniques, designed to meet their specific physical or psychological needs.",Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,391,Confer with members of treatment team to plan and evaluate therapy programs.,Core,26,06/2008,Occupational Expert,291125
29-1125.00,Recreational Therapists,389,"Encourage clients with special needs and circumstances to acquire new skills and get involved in health-promoting leisure activities, such as sports, games, arts and crafts, and gardening.",Core,26,06/2008,Occupational Expert,291125
29-1125.01,Art Therapists,19153,"Talk with clients during art or other therapy sessions to build rapport, acknowledge their progress, or reflect upon their reactions to the artistic process.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19143,"Conduct art therapy sessions providing guided self-expression experiences to help clients recover from or cope with cognitive, emotional, or physical impairments.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19146,Design art therapy sessions or programs to meet client's goals or objectives.,Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19154,"Write treatment plans, case summaries, or progress or other reports related to individual clients or client groups.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19151,"Observe and document client reactions, progress, or other outcomes related to art therapy.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19148,Establish goals or objectives for art therapy sessions in consultation with clients or site administrators.,Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19158,"Gather client information from sources such as case documentation, client observation, or interviews of client or family members.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19147,"Develop individualized treatment plans that incorporate studio art therapy, counseling, or psychotherapy techniques.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19141,"Assess client needs or disorders, using drawing, painting, sculpting, or other artistic processes.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19142,"Communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19140,Analyze or synthesize client data to draw conclusions or make recommendations for art therapy.,Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19145,"Customize art therapy programs for specific client populations, such as those in schools, nursing homes, wellness centers, prisons, shelters, or hospitals.",Core,20,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19161,Select or prepare artistic media or related equipment or devices to accomplish therapy session objectives.,Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19144,"Confer with other professionals on client's treatment team to develop, coordinate, or integrate treatment plans.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19159,Recommend or purchase needed art supplies or equipment.,Core,20,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19150,"Interpret the artistic creations of clients to assess their functioning, needs, or progress.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19162,"Supervise staff, volunteers, practicum students, or interns.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19139,Analyze data to determine the effectiveness of treatments or therapy approaches.,Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19160,"Review research or literature in art therapy, psychology, or related disciplines.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19163,"Teach art therapy techniques or processes to artists, interns, volunteers, or others.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19149,"Instruct individuals or groups in the use of art media, such as paint, clay, or yarn.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19155,"Conduct information sharing sessions, such as in-service workshops for other professionals, potential client groups, or the general community.",Core,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19152,Photograph or videotape client artwork for inclusion in client records or for promotional purposes.,Supplemental,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19156,Coordinate art showcases to display artwork produced by clients.,Supplemental,21,07/2014,Occupational Expert,291125
29-1125.01,Art Therapists,19157,Coordinate field trips for client groups to museums or other public displays of art.,Supplemental,21,07/2014,Occupational Expert,291125
29-1125.02,Music Therapists,19179,"Design or provide music therapy experiences to address client needs, such as using music for self-care, adjusting to life changes, improving cognitive functioning, raising self-esteem, communicating, or controlling impulses.",Core,25,07/2014,Occupational Expert,291125
29-1125.02,Music Therapists,19167,"Assess client functioning levels, strengths, and areas of need in terms of perceptual, sensory, affective, communicative, musical, physical, cognitive, social, spiritual, or other abilities.",Core,25,07/2014,Occupational Expert,291125
