O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
21-1015.00,Rehabilitation Counselors,9212,"Participate in job development and placement programs, contacting prospective employers, placing clients in jobs, and evaluating the success of placements.",Supplemental,116,07/2012,Incumbent,211015
21-1015.00,Rehabilitation Counselors,9209,"Arrange for on-site job coaching or assistive devices, such as specially equipped wheelchairs, to help clients adapt to work or school environments.",Supplemental,114,07/2012,Incumbent,211015
21-1015.00,Rehabilitation Counselors,20234,"Manage budgets and direct case service allocations, authorizing expenditures and payments.",Supplemental,115,07/2012,Incumbent,211015
21-1015.00,Rehabilitation Counselors,9214,Collaborate with community agencies to establish facilities and programs for persons with disabilities.,Supplemental,115,07/2012,Incumbent,211015
21-1021.00,"Child, Family, and School Social Workers",236,"Counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",235,"Interview clients individually, in families, or in groups, assessing their situations, capabilities, and problems to determine what services are required to meet their needs.",Core,88,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",250,"Serve as liaisons between students, homes, schools, family services, child guidance clinics, courts, protective services, doctors, and other contacts to help children who face problems, such as disabilities, abuse, or poverty.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",237,Maintain case history records and prepare reports.,Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",240,"Counsel parents with child rearing problems, interviewing the child and family to determine whether further action is required.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",245,"Refer clients to community resources for services, such as job placement, debt counseling, legal aid, housing, medical treatment, or financial assistance, and provide concrete information, such as where to go and how to apply.",Core,88,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",239,"Consult with parents, teachers, and other school personnel to determine causes of problems, such as truancy and misbehavior, and to implement solutions.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",238,"Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",243,"Address legal issues, such as child abuse and discipline, assisting with hearings and providing testimony to inform custody arrangements.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",241,Develop and review service plans in consultation with clients and perform follow-ups assessing the quantity and quality of services provided.,Core,86,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",244,"Provide, find, or arrange for support services, such as child care, homemaker service, prenatal care, substance abuse treatment, job training, counseling, or parenting classes to prevent more serious problems from developing.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",246,"Arrange for medical, psychiatric, and other tests that may disclose causes of difficulties and indicate remedial measures.",Core,86,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",242,"Collect supplementary information needed to assist client, such as employment records, medical records, or school reports.",Core,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",248,Administer welfare programs.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",253,Recommend temporary foster care and advise foster or adoptive parents.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",252,Supervise other social workers.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",256,"Lead group counseling sessions that provide support in such areas as grief, stress, or chemical dependency.",Supplemental,86,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",251,"Place children in foster or adoptive homes, institutions, or medical treatment centers.",Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",249,Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",254,Determine clients' eligibility for financial assistance.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",257,"Serve on policy-making committees, assist in community development, and assist client groups by lobbying for solutions to problems.",Supplemental,85,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",247,Work in child and adolescent residential institutions.,Supplemental,87,06/2009,Incumbent,211021
21-1021.00,"Child, Family, and School Social Workers",255,Conduct social research.,Supplemental,86,06/2009,Incumbent,211021
21-1022.00,Healthcare Social Workers,258,Collaborate with other professionals to evaluate patients' medical or physical condition and to assess client needs.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,263,Advocate for clients or patients to resolve crises.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,260,"Refer patient, client, or family to community resources to assist in recovery from mental or physical illness and to provide access to services such as financial assistance, legal aid, housing, job placement or education.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,259,Investigate child abuse or neglect cases and take authorized protective action when necessary.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,261,"Counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,15227,Plan discharge from care facility to home or other care facility.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,267,"Monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,266,Modify treatment plans to comply with changes in clients' status.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,264,Identify environmental impediments to client or patient progress through interviews and review of patient records.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,262,"Organize support groups or counsel family members to assist them in understanding, dealing with, and supporting the client or patient.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,265,"Utilize consultation data and social work experience to plan and coordinate client or patient care and rehabilitation, following through to ensure service efficacy.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,272,"Plan and conduct programs to combat social problems, prevent substance abuse, or improve community health and counseling services.",Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,268,Supervise and direct other workers providing services to clients or patients.,Core,25,07/2014,Occupational Expert,211022
21-1022.00,Healthcare Social Workers,270,Oversee Medicaid- and Medicare-related paperwork and recordkeeping in hospitals.,Core,25,07/2014,Occupational Expert,211022
