FeltenDim,Subfield,Topic,Subtask,Dataset,Metric,Model,Metric Performance,Date,EFF Title,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,PE_spatial (DETA),66,2025-04-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Co-DETR,65.9,2022-11-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,M3I Pre-training (InternImage-H),65,2022-11-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,InternImage-H,65,2022-11-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Co-DETR (Swin-L),64.7,2022-11-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Focal-Stable-DINO (Focal-Huge, no TTA)",64.6,2023-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,EVA,64.5,2022-11-14,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ViT-CoMer,64.3,2024-03-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,FocalNet-H (DINO),64.2,2022-03-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,InternImage-XL,64.2,2022-11-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,CP-DETR-L Swin-L(Fine tuning separately in COCO),64.1,2024-12-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,RevCol-H(DINO),63.8,2022-12-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DINO (Swin-L),63.2,2022-03-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Grounding DINO,63,2023-03-09,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,SwinV2-G (HTC++),62.5,2021-11-18,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Florence-CoSwin-H,62,2021-11-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GLEE-Pro,62,2023-12-14,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"ViTDet, ViT-H Cascade (multiscale)",61.3,2022-03-30,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"GLIP (Swin-L, multi-scale)",60.8,2021-12-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Soft Teacher + Swin-L (HTC++, multi-scale)",60.7,2021-06-16,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,UNINEXT-H,60.6,2023-03-12,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"ViT-Adapter-L (HTC++, BEiTv2 pretrain, multi-scale)",60.5,2022-05-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"ViTDet, ViT-H Cascade",60.4,2022-03-30,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GLEE-Plus,60.4,2023-12-14,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"DyHead (Swin-L, multi scale, self-training)",60.3,2021-06-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"ViT-Adapter-L (HTC++, BEiT pretrain, multi-scale)",60.2,2022-05-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Soft Teacher+Swin-L(HTC++, single scale)",60.1,2021-06-16,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"CBNetV2 (Dual-Swin-L HTC, multi-scale)",59.6,2021-07-01,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Frozen Backbone, SwinV2-G-ext22K (HTC)",59.3,2022-11-03,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,HorNet-L,59.2,2022-07-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MOAT-3 (IN-22K pretraining, single-scale)",59.2,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"CBNetV2 (Dual-Swin-L HTC, multi-scale)",59.1,2021-07-01,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Focal-L (DyHead, multi-scale)",58.7,2021-07-01,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MViTv2-L (Cascade Mask R-CNN, multi-scale, IN21k pre-train)",58.7,2021-12-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MOAT-2 (IN-22K pretraining, single-scale)",58.5,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"DyHead (Swin-L, multi scale)",58.4,2021-06-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Swin-L (HTC++, multi scale)",58,2021-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MOAT-1 (IN-1K pretraining, single-scale)",57.7,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"UM-MAE(HTC++, Swin-L, IN1K)",57.4,2022-05-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"YOLOv6-L6(46 fps, 1280, V100)",57.2,2023-01-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Swin-L (HTC++, single scale)",57.1,2021-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"TransNeXt-Base (IN-1K pretrain, DINO 1x)",57.1,2023-11-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Cascade Eff-B7 NAS-FPN (1280, self-training Copy Paste, single-scale)",57,2020-12-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"TransNeXt-Small (IN-1K pretrain, DINO 1x)",56.6,2023-11-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,QueryInst (single scale),56.1,2021-05-05,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MViTv2-H (Cascade Mask R-CNN, single-scale, IN21k pre-train)",56.1,2021-12-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MOAT-0 (IN-1K pretraining, single-scale)",55.9,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"TransNeXt-Tiny (IN-1K pretrain, DINO 1x)",55.7,2023-11-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"YOLOv4-P7 CSP-P7 (single-scale, 16 fps)",55.4,2020-11-16,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"tiny-MOAT-3 (IN-1K pretraining, single-scale)",55.2,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,FAN-L-Hybrid,55.1,2022-04-26,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Hiera-L,55,2023-06-01,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GLEE-Lite,55,2023-12-14,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"TEC(VIT-B, Mask-RCNN)",54.6,2022-10-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Cascade Eff-B7 NAS-FPN (1280),54.5,2020-12-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"CAE (ViT-L, Mask R-CNN, 1x schedule)",54.5,2022-02-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MViTv2-L (Cascade Mask R-CNN, single-scale)",54.3,2021-12-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"SpineNet-190 (1280, with Self-training on OpenImages, single-scale)",54.2,2020-06-11,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Cascade RCNN-RS (SpineNet-143L, single scale)",53.6,2021-06-30,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"UniverseNet-20.08d (Res2Net-101, DCN, multi-scale)",53.5,2021-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MAE (ViT-L, Mask R-CNN)",53.3,2021-11-11,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Cascade RCNN-RS (ResNet-200, single scale)",53.1,2021-06-30,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"tiny-MOAT-2 (IN-1K pretraining, single-scale)",53,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MViT-L (Mask R-CNN, single-scale, IN21k pre-train)",52.7,2021-12-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ResNeSt-200 (multi-scale),52.47,2020-04-19,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ActiveMLP-B (Cascade Mask R-CNN),52.3,2022-03-11,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"RetinaNet (SpineNet-190, 1536x1536)",52.2,2019-12-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,EfficientDet-D7 (1536),52.1,2019-11-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"tiny-MOAT-1 (IN-1K pretraining, single-scale)",51.9,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GCNet (ResNeXt-101 + DCN + cascade + GC r4),51.8,2020-12-24,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ELSA-S (Cascade Mask RCNN),51.6,2021-12-23,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"FocalNet-T (LRF, Cascade Mask R-CNN)",51.5,2022-03-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DINO-5scale (24 epoch),51.3,2022-03-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DINO-5scale (36 epoch),51.2,2022-03-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ResNeSt-200-DCN (single-scale),50.91,2020-04-19,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"UniverseNet-20.08d (Res2Net-101, DCN, single-scale)",50.9,2021-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ResNeSt-200 (single-scale),50.54,2020-04-19,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"tiny-MOAT-0 (IN-1K pretraining, single-scale)",50.5,2022-10-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"MAE (ViT-B, Mask R-CNN)",50.3,2021-11-11,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Sparse R-CNN (PVTv2-B2),50.1,2021-06-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Pix2seq (ViT-L),50,2021-09-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"DaViT-T (Mask R-CNN, 36 epochs)",49.9,2022-04-07,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"BoTNet 200 (Mask R-CNN, single scale, 72 epochs)",49.7,2021-01-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"BoTNet 152 (Mask R-CNN, single scale, 72 epochs)",49.5,2021-01-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DN-Deformable-DETR-R50++,49.5,2022-03-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,REGO-Deformable DETR-X101,49.1,2021-12-09,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,CenterMask+VoVNet99 (multi-scale),48.6,2019-11-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN (ResNeXt-152-FPN, cascade)",48.6,2018-11-21,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"UniverseNet-20.08 (Res2Net-50, DCN, single-scale)",48.5,2021-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,XCiT-M24/8,48.5,2021-06-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ELSA-S (Mask RCNN),48.3,2021-12-23,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,XCiT-S24/8,48.1,2021-06-17,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GCNet (ResNeXt-101 + DCN + cascade + GC r16),47.9,2019-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,MAE-Det(MAE-Det-L+GFLV2),47.8,2021-11-26,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Res2Net101+HTC,47.5,2019-04-02,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN (ResNet-101-FPN, GN, Cascade)",47.4,2018-11-21,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Pix2seq (R50-C4),47.3,2021-09-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Pix2seq (ViT-B),47.1,2021-09-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,HTC (HRNetV2p-W48),47,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,PatchConvNet-S120 (Mask R-CNN),47,2021-12-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"RPDet (ResNeXt-101-DCN, multi-scale)",46.8,2019-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DAB-DETR-DC5-R101,46.6,2022-01-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DyHead (ResNet-101),46.5,2021-06-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Mask R-CNN (ResNeXt-152-FPN),46.4,2018-11-21,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"RPDet (ResNet-101-DCN, multi-scale)",46.4,2019-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,PatchConvNet-S60 (Mask R-CNN),46.4,2021-12-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Cascade Mask R-CNN (ResNet-50),46.3,2015-12-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"HoughNet (HG-104, MS)",46.1,2020-07-05,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN (HRNetV2p-W48, cascade)",46,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Conditional DETR-DC5-R101,45.9,2021-08-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,BoTNet 50 (72 epochs),45.9,2021-01-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Sparse R-CNN (ResNet-101, learnable proposals, random crop aug, FPN)",45.6,2020-11-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,CenterMask+VoVNetV2-99 (single-scale),45.6,2019-11-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,HTC (HRNetV2p-W32),45.3,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Anchor DETR-DC5-R101,45.1,2021-09-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Conditional DETR-DC5-R50,45.1,2021-08-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Mask R-CNN (ResNeXt-152 + 1 NL),45,2017-11-21,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Pix2seq (R101-DC5),45,2021-09-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Mask R-CNN-FPN (AOGNet-40M),44.9,2019-08-04,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DETR-DC5 (ResNet-101),44.9,2020-05-26,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN (VoVNetV2-99, single-scale)",44.9,2019-11-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"R3-CNN (ResNet-50-FPN, DCN)",44.8,2021-04-03,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"RPDet (ResNet-101-DCN, multi-scale train)",44.8,2019-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"RetinaNet (ViL-Base, multi-scale, 3x)",44.7,2021-03-29,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Cascade R-CNN (HRNetV2p-W48),44.6,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,CenterMask+VoVNetV2-57 (single-scale),44.6,2019-11-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Conditional DETR-R101,44.5,2021-08-13,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Sparse R-CNN (ResNet-50, learnable proposals, random crop aug, FPN)",44.5,2020-11-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,GFL (ResNet-50),44.5,2015-12-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,RPDet (ResNeXt-101-DCN),44.5,2019-04-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,CenterMask+X101-32x8d (single-scale),44.4,2019-11-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,RetinaNet (ViL-Base),44.3,2021-03-29,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"R3-CNN (ResNet-50-FPN, GC-Net)",44.3,2021-04-03,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Anchor DETR-DC5-R50,44.2,2021-09-15,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,DAB-DETR-R101,44.1,2022-01-28,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Faster RCNN-R101-FPN+,44,2020-05-26,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Cascade R-CNN (HRNetV2p-W32),43.7,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Sparse R-CNN (ResNet-101, FPN)",43.5,2020-11-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,ATSS (ResNet-50),43.5,2015-12-10,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"PVT-Large (RetinaNet 3x,MS)",43.4,2021-02-24,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"ExtremeNet (Hourglass-104, multi-scale)",43.3,2019-01-23,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Pix2seq (R50-DC5 ),43.2,2021-09-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,HTC (cascade),43.2,2019-01-22,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN-FPN (ResNeXt-101, GN+WS)",43.12,2019-03-25,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,HTC (HRNetV2p-W18),43.1,2019-08-20,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,"Mask R-CNN (ResNet-101, DCNv2)",43.1,2018-11-27,,
Image Recognition,Medical,2D Classification,Object Detection,COCO minival,AP,Conditional DETR-R50,43,2021-08-13,,
